Institute,Program,Quota,Seat,Gender,Note,Code,Opening Rank (int),Closing Rank (int)
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics and Communication Engineering,HS,EWS,Female-only (including Supernumerary),,EWGLD,103745,103745
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics and Communication Engineering,HS,OBC-NCL,Gender-Neutral,,OBGND,115535,115535
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics and Communication Engineering,HS,OBC-NCL,Female-only (including Supernumerary),,OBGLD,174856,174856
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics and Communication Engineering,HS,SC,Gender-Neutral,,SCGND,235553,235553
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics and Communication Engineering,HS,SC,Female-only (including Supernumerary),,SCGLD,386469,386469
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics and Communication Engineering,HS,ST,Gender-Neutral,,STGND,1100168,1100168
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics and Communication Engineering,HS,OPEN,Gender-Neutral,Defence,GNCWD,47716,47716
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics and Communication Engineering,HS,EWS,Gender-Neutral,Defence,EWCWD,159072,159072
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics and Communication Engineering,HS,OBC-NCL,Gender-Neutral,Defence,OBCWD,237741,237741
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics and Communication Engineering,HS,OPEN (PwD),Gender-Neutral,,GNPDD,495463,495463
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics Engineering (VLSI Design and Technology),HS,OPEN,Gender-Neutral,,GNGND,26229,26229
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics Engineering (VLSI Design and Technology),HS,OPEN,Female-only (including Supernumerary),,GNGLD,38500,38500
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics Engineering (VLSI Design and Technology),HS,EWS,Gender-Neutral,,EWGND,67665,67665
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics Engineering (VLSI Design and Technology),HS,EWS,Female-only (including Supernumerary),,EWGLD,94776,94776
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics Engineering (VLSI Design and Technology),HS,OBC-NCL,Gender-Neutral,,OBGND,128434,128434
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics Engineering (VLSI Design and Technology),HS,OBC-NCL,Female-only (including Supernumerary),,OBGLD,190216,190216
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics Engineering (VLSI Design and Technology),HS,SC,Gender-Neutral,,SCGND,263501,263501
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics Engineering (VLSI Design and Technology),HS,SC,Female-only (including Supernumerary),,SCGLD,473670,473670
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics Engineering (VLSI Design and Technology),HS,ST,Gender-Neutral,,STGND,1258832,1258832
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics Engineering (VLSI Design and Technology),HS,OPEN,Gender-Neutral,Defence,GNCWD,686998,686998
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics Engineering (VLSI Design and Technology),HS,OBC-NCL,Gender-Neutral,Defence,OBCWD,246224,246224
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics Engineering (VLSI Design and Technology),HS,OPEN (PwD),Gender-Neutral,,GNPDD,511854,511854
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electrical Engineering,HS,OPEN,Gender-Neutral,,GNGND,34252,34252
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electrical Engineering,HS,OPEN,Female-only (including Supernumerary),,GNGLD,57483,57483
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electrical Engineering,HS,EWS,Gender-Neutral,,EWGND,84176,84176
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electrical Engineering,HS,EWS,Female-only (including Supernumerary),,EWGLD,162850,162850
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electrical Engineering,HS,OBC-NCL,Gender-Neutral,,OBGND,160670,160670
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electrical Engineering,HS,OBC-NCL,Female-only (including Supernumerary),,OBGLD,301282,301282
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electrical Engineering,HS,SC,Gender-Neutral,,SCGND,341340,341340
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electrical Engineering,HS,SC,Female-only (including Supernumerary),,SCGLD,695557,695557
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electrical Engineering,HS,ST,Gender-Neutral,,STGND,1150595,1150595
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electrical Engineering,HS,OPEN,Gender-Neutral,Defence,GNCWD,98553,98553
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electrical Engineering,HS,EWS,Gender-Neutral,Defence,EWCWD,202816,202816
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electrical Engineering,HS,OBC-NCL,Gender-Neutral,Defence,OBCWD,423231,423231
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electrical Engineering,HS,OPEN (PwD),Gender-Neutral,,GNPDD,742149,742149
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Instrumentation and Control Engineering,HS,OPEN,Gender-Neutral,,GNGND,39133,39133
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Instrumentation and Control Engineering,HS,OPEN,Female-only (including Supernumerary),,GNGLD,72920,72920
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Instrumentation and Control Engineering,HS,EWS,Gender-Neutral,,EWGND,103539,103539
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Instrumentation and Control Engineering,HS,EWS,Female-only (including Supernumerary),,EWGLD,202641,202641
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Instrumentation and Control Engineering,HS,OBC-NCL,Gender-Neutral,,OBGND,180826,180826
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Instrumentation and Control Engineering,HS,OBC-NCL,Female-only (including Supernumerary),,OBGLD,355443,355443
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Instrumentation and Control Engineering,HS,SC,Gender-Neutral,,SCGND,463839,463839
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Instrumentation and Control Engineering,HS,SC,Female-only (including Supernumerary),,SCGLD,701184,701184
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Instrumentation and Control Engineering,HS,OPEN,Gender-Neutral,Defence,GNCWD,110653,110653
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Instrumentation and Control Engineering,HS,EWS,Gender-Neutral,Defence,EWCWD,254388,254388
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Instrumentation and Control Engineering,HS,OBC-NCL,Gender-Neutral,Defence,OBCWD,451813,451813
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Instrumentation and Control Engineering,HS,OPEN (PwD),Gender-Neutral,,GNPDD,1053928,1053928
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Mechanical Engineering,HS,OPEN,Gender-Neutral,,GNGND,48319,48319
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Mechanical Engineering,HS,OPEN,Female-only (including Supernumerary),,GNGLD,86822,86822
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Mechanical Engineering,HS,EWS,Gender-Neutral,,EWGND,123175,123175
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Mechanical Engineering,HS,EWS,Female-only (including Supernumerary),,EWGLD,210150,210150
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Mechanical Engineering,HS,OBC-NCL,Gender-Neutral,,OBGND,207591,207591
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Mechanical Engineering,HS,OBC-NCL,Female-only (including Supernumerary),,OBGLD,432106,432106
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Mechanical Engineering,HS,SC,Gender-Neutral,,SCGND,474963,474963
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Mechanical Engineering,HS,SC,Female-only (including Supernumerary),,SCGLD,761432,761432
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Mechanical Engineering,HS,ST,Gender-Neutral,,STGND,904236,904236
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Mechanical Engineering,HS,OPEN,Gender-Neutral,Defence,GNCWD,151116,151116
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Mechanical Engineering,HS,EWS,Gender-Neutral,Defence,EWCWD,273836,273836
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Mechanical Engineering,HS,OBC-NCL,Gender-Neutral,Defence,OBCWD,626103,626103
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Mechanical Engineering,HS,OPEN (PwD),Gender-Neutral,,GNPDD,1242095,1242095
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Biotechnology,HS,OPEN,Gender-Neutral,,GNGND,60434,60434
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Biotechnology,HS,OPEN,Female-only (including Supernumerary),,GNGLD,88803,88803
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Biotechnology,HS,EWS,Gender-Neutral,,EWGND,151099,151099
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Biotechnology,HS,EWS,Female-only (including Supernumerary),,EWGLD,201548,201548
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Biotechnology,HS,OBC-NCL,Gender-Neutral,,OBGND,259953,259953
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Biotechnology,HS,OBC-NCL,Female-only (including Supernumerary),,OBGLD,377127,377127
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Biotechnology,HS,SC,Gender-Neutral,,SCGND,529169,529169
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Biotechnology,HS,SC,Female-only (including Supernumerary),,SCGLD,677932,677932
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Biotechnology,HS,OPEN,Gender-Neutral,Defence,GNCWD,175286,175286
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Biotechnology,HS,OBC-NCL,Gender-Neutral,Defence,OBCWD,1063589,1063589
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Biotechnology,HS,OPEN (PwD),Gender-Neutral,,GNPDD,1448255,1448255
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Big Data Analytics),HS,OPEN,Gender-Neutral,,GNGND,28092,28092
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Big Data Analytics),HS,OPEN,Female-only (including Supernumerary),,GNGLD,46242,46242
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Big Data Analytics),HS,EWS,Gender-Neutral,,EWGND,59210,59210
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Big Data Analytics),HS,EWS,Female-only (including Supernumerary),,EWGLD,115204,115204
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Big Data Analytics),HS,OBC-NCL,Gender-Neutral,,OBGND,120050,120050
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Big Data Analytics),HS,OBC-NCL,Female-only (including Supernumerary),,OBGLD,147461,147461
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Big Data Analytics),HS,SC,Gender-Neutral,,SCGND,233900,233900
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Big Data Analytics),HS,SC,Female-only (including Supernumerary),,SCGLD,441677,441677
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Big Data Analytics),HS,ST,Gender-Neutral,,STGND,1171733,1171733
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Big Data Analytics),HS,OPEN,Gender-Neutral,Defence,GNCWD,57247,57247
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Big Data Analytics),HS,OBC-NCL,Gender-Neutral,Defence,OBCWD,211511,211511
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Big Data Analytics),HS,OPEN (PwD),Gender-Neutral,,GNPDD,255186,255186
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Big Data Analytics),HS,EWS (PwD),Gender-Neutral,,EWPDD,641169,641169
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Internet of Things),HS,OPEN,Gender-Neutral,,GNGND,31856,31856
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Internet of Things),HS,OPEN,Female-only (including Supernumerary),,GNGLD,52490,52490
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Internet of Things),HS,EWS,Gender-Neutral,,EWGND,73974,73974
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Internet of Things),HS,EWS,Female-only (including Supernumerary),,EWGLD,118353,118353
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Internet of Things),HS,OBC-NCL,Gender-Neutral,,OBGND,137360,137360
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Internet of Things),HS,OBC-NCL,Female-only (including Supernumerary),,OBGLD,281905,281905
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Internet of Things),HS,SC,Gender-Neutral,,SCGND,247976,247976
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Internet of Things),HS,SC,Female-only (including Supernumerary),,SCGLD,477611,477611
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Internet of Things),HS,ST,Gender-Neutral,,STGND,1220645,1220645
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Internet of Things),HS,ST,Female-only (including Supernumerary),,STGLD,1239050,1239050
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Internet of Things),HS,OPEN,Gender-Neutral,Defence,GNCWD,71270,71270
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Internet of Things),HS,EWS,Gender-Neutral,Defence,EWCWD,185420,185420
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Internet of Things),HS,OPEN (PwD),Gender-Neutral,,GNPDD,354232,354232
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics and Communication Engineering (Advanced Communication Technology),HS,OPEN,Gender-Neutral,,GNGND,36172,36172
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics and Communication Engineering (Advanced Communication Technology),HS,OPEN,Female-only (including Supernumerary),,GNGLD,69943,69943
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics and Communication Engineering (Advanced Communication Technology),HS,EWS,Gender-Neutral,,EWGND,88776,88776
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics and Communication Engineering (Advanced Communication Technology),HS,EWS,Female-only (including Supernumerary),,EWGLD,193549,193549
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics and Communication Engineering (Advanced Communication Technology),HS,OBC-NCL,Gender-Neutral,,OBGND,160492,160492
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics and Communication Engineering (Advanced Communication Technology),HS,OBC-NCL,Female-only (including Supernumerary),,OBGLD,329782,329782
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics and Communication Engineering (Advanced Communication Technology),HS,SC,Gender-Neutral,,SCGND,348748,348748
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics and Communication Engineering (Advanced Communication Technology),HS,SC,Female-only (including Supernumerary),,SCGLD,638238,638238
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics and Communication Engineering (Advanced Communication Technology),HS,ST,Gender-Neutral,,STGND,1248079,1248079
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics and Communication Engineering (Advanced Communication Technology),HS,OPEN,Gender-Neutral,Defence,GNCWD,86806,86806
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics and Communication Engineering (Advanced Communication Technology),HS,EWS,Gender-Neutral,Defence,EWCWD,262562,262562
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics and Communication Engineering (Advanced Communication Technology),HS,OBC-NCL,Gender-Neutral,Defence,OBCWD,344946,344946
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics and Communication Engineering (Advanced Communication Technology),HS,OPEN (PwD),Gender-Neutral,,GNPDD,537380,537380
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Artificial Intelligence),OS,OPEN,Gender-Neutral,,GNGNO,6050,6050
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Artificial Intelligence),OS,OPEN,Female-only (including Supernumerary),,GNGLO,7408,7408
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Artificial Intelligence),OS,EWS,Gender-Neutral,,EWGNO,9647,9647
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Artificial Intelligence),OS,EWS,Female-only (including Supernumerary),,EWGLO,16975,16975
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Artificial Intelligence),OS,OBC-NCL,Gender-Neutral,,OBGNO,14512,14512
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Artificial Intelligence),OS,OBC-NCL,Female-only (including Supernumerary),,OBGLO,20185,20185
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Artificial Intelligence),OS,SC,Gender-Neutral,,SCGNO,55963,55963
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Artificial Intelligence),OS,ST,Gender-Neutral,,STGNO,133524,133524
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Artificial Intelligence),OS,OPEN,Gender-Neutral,Defence,GNCWO,39666,39666
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering,OS,OPEN,Gender-Neutral,,GNGNO,6249,6249
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering,OS,OPEN,Female-only (including Supernumerary),,GNGLO,7495,7495
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering,OS,EWS,Gender-Neutral,,EWGNO,9255,9255
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering,OS,OBC-NCL,Gender-Neutral,,OBGNO,15149,15149
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering,OS,OBC-NCL,Female-only (including Supernumerary),,OBGLO,22041,22041
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering,OS,SC,Gender-Neutral,,SCGNO,55475,55475
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering,OS,SC,Female-only (including Supernumerary),,SCGLO,56400,56400
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering,OS,ST,Gender-Neutral,,STGNO,125637,125637
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering,OS,OPEN,Gender-Neutral,Defence,GNCWO,782499,782499
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering,OS,EWS,Gender-Neutral,Defence,EWCWO,56383,56383
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering,OS,OPEN (PwD),Gender-Neutral,,GNPDO,83599,83599
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering,OS,OBC-NCL (PwD),Gender-Neutral,,OBPDO,175269,175269
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Data Science),OS,OPEN,Gender-Neutral,,GNGNO,7037,7037
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Data Science),OS,EWS,Gender-Neutral,,EWGNO,10560,10560
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Data Science),OS,EWS,Female-only (including Supernumerary),,EWGLO,19699,19699
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Data Science),OS,OBC-NCL,Gender-Neutral,,OBGNO,16330,16330
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Data Science),OS,SC,Gender-Neutral,,SCGNO,60975,60975
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Data Science),OS,SC,Female-only (including Supernumerary),,SCGLO,97521,97521
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Computer Science and Engineering (Data Science),OS,ST,Gender-Neutral,,STGNO,156622,156622
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology,OS,OPEN,Gender-Neutral,,GNGNO,7651,7651
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology,OS,OPEN,Female-only (including Supernumerary),,GNGLO,11578,11578
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology,OS,EWS,Gender-Neutral,,EWGNO,11736,11736
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology,OS,OBC-NCL,Gender-Neutral,,OBGNO,16836,16836
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology,OS,OBC-NCL,Female-only (including Supernumerary),,OBGLO,25912,25912
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology,OS,SC,Gender-Neutral,,SCGNO,76142,76142
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology,OS,SC,Female-only (including Supernumerary),,SCGLO,104350,104350
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology,OS,ST,Gender-Neutral,,STGNO,140115,140115
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology,OS,OBC-NCL,Gender-Neutral,Defence,OBCWO,34677,34677
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology,OS,OPEN (PwD),Gender-Neutral,,GNPDO,134260,134260
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology and Network Security,OS,OPEN,Gender-Neutral,,GNGNO,8583,8583
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology and Network Security,OS,OPEN,Female-only (including Supernumerary),,GNGLO,13117,13117
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology and Network Security,OS,EWS,Gender-Neutral,,EWGNO,12655,12655
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology and Network Security,OS,OBC-NCL,Gender-Neutral,,OBGNO,17594,17594
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology and Network Security,OS,SC,Gender-Neutral,,SCGNO,85191,85191
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology and Network Security,OS,ST,Gender-Neutral,,STGNO,183056,183056
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Information Technology and Network Security,OS,ST,Female-only (including Supernumerary),,STGLO,213349,213349
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Mathematics and Computing,OS,OPEN,Gender-Neutral,,GNGNO,7841,7841
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Mathematics and Computing,OS,OPEN,Female-only (including Supernumerary),,GNGLO,12382,12382
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Mathematics and Computing,OS,EWS,Gender-Neutral,,EWGNO,12102,12102
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Mathematics and Computing,OS,OBC-NCL,Gender-Neutral,,OBGNO,18719,18719
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Mathematics and Computing,OS,OBC-NCL,Female-only (including Supernumerary),,OBGLO,37144,37144
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Mathematics and Computing,OS,SC,Gender-Neutral,,SCGNO,83360,83360
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Mathematics and Computing,OS,ST,Gender-Neutral,,STGNO,162475,162475
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics and Communication Engineering,OS,OPEN,Gender-Neutral,,GNGNO,9819,9819
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics and Communication Engineering,OS,OPEN,Female-only (including Supernumerary),,GNGLO,15817,15817
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics and Communication Engineering,OS,EWS,Gender-Neutral,,EWGNO,14401,14401
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics and Communication Engineering,OS,EWS,Female-only (including Supernumerary),,EWGLO,20804,20804
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics and Communication Engineering,OS,OBC-NCL,Gender-Neutral,,OBGNO,20462,20462
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics and Communication Engineering,OS,OBC-NCL,Female-only (including Supernumerary),,OBGLO,41404,41404
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics and Communication Engineering,OS,SC,Gender-Neutral,,SCGNO,93958,93958
"Netaji Subhas University of Technology, Sector-3, Dwarka, New Delhi-110078",Electronics and Communication Engineering,OS,SC,Female-only (including Supernumerary),,SCGLO,145778,145778
